"ROUTE_ID","STOP_ID","SCHEDULED","REAL_TIME","DELAY"
"E","PLEV00","2012-10-01 07:00:50 PM","2012-10-01 07:02:52 PM","2.03"
"E","RIVE04","2012-10-01 07:01:40 PM","2012-10-01 07:04:09 PM","2.48"
"E","RIVE03","2012-10-01 05:45:00 AM","2012-10-01 05:45:20 AM","0.33"
"E","VOLL02","2012-10-01 05:46:21 AM","2012-10-01 05:47:21 AM","1.0"
"E","PLGE01","2012-10-01 05:49:00 AM","2012-10-01 05:49:29 AM","0.48"
"E","CRIG00","2012-10-01 05:49:50 AM","2012-10-01 05:50:25 AM","0.58"
"E","MGRE00","2012-10-01 05:50:40 AM","2012-10-01 05:51:12 AM","0.53"
"E","TCRE00","2012-10-01 05:51:15 AM","2012-10-01 05:51:44 AM","0.48"
"E","RUTH00","2012-10-01 05:51:41 AM","2012-10-01 05:52:11 AM","0.5"
"E","BOIS00","2012-10-01 05:52:39 AM","2012-10-01 05:53:07 AM","0.47"
"E","BLTE00","2012-10-01 05:53:07 AM","2012-10-01 05:53:36 AM","0.48"
"E","VSNA00","2012-10-01 05:53:40 AM","2012-10-01 05:54:29 AM","0.82"
"E","BISE00","2012-10-01 05:55:02 AM","2012-10-01 05:56:37 AM","1.58"
"E","BOCA00","2012-10-01 05:56:20 AM","2012-10-01 05:57:55 AM","1.58"
"E","BELL00","2012-10-01 05:57:14 AM","2012-10-01 05:58:36 AM","1.37"
"E","CLGE00","2012-10-01 05:58:00 AM","2012-10-01 05:59:20 AM","1.33"
"E","RSMA00","2012-10-01 05:58:44 AM","2012-10-01 05:59:58 AM","1.23"
"E","SVON00","2012-10-01 05:59:07 AM","2012-10-01 06:00:28 AM","1.35"
"E","GAIU00","2012-10-01 05:59:41 AM","2012-10-01 06:00:57 AM","1.27"
"E","CIPO00","2012-10-01 06:00:40 AM","2012-10-01 06:01:36 AM","0.93"
"E","PPAL00","2012-10-01 06:01:12 AM","2012-10-01 06:02:11 AM","0.98"
"E","NAIS00","2012-10-01 06:02:01 AM","2012-10-01 06:02:47 AM","0.77"
"E","MARG00","2012-10-01 06:02:29 AM","2012-10-01 06:03:13 AM","0.73"
"E","ANRS00","2012-10-01 06:03:20 AM","2012-10-01 06:04:18 AM","0.97"
"E","CRBS00","2012-10-01 06:04:16 AM","2012-10-01 06:05:18 AM","1.03"
"E","CHVA00","2012-10-01 06:04:48 AM","2012-10-01 06:05:45 AM","0.95"
"E","SSCH00","2012-10-01 06:05:36 AM","2012-10-01 06:06:28 AM","0.87"
"E","GRAV00","2012-10-01 06:06:05 AM","2012-10-01 06:06:52 AM","0.78"
"E","VLLA00","2012-10-01 06:07:01 AM","2012-10-01 06:07:44 AM","0.72"
"E","TRIZ00","2012-10-01 06:07:42 AM","2012-10-01 06:08:21 AM","0.65"
"E","HERM00","2012-10-01 06:08:40 AM","2012-10-01 06:09:10 AM","0.5"
"E","HERM00","2012-10-01 06:18:00 AM","2012-10-01 06:18:22 AM","0.37"
"E","TRIZ01","2012-10-01 06:19:18 AM","2012-10-01 06:19:40 AM","0.37"
"E","VLLA01","2012-10-01 06:20:23 AM","2012-10-01 06:20:50 AM","0.45"
"E","GRAV01","2012-10-01 06:21:26 AM","2012-10-01 06:21:36 AM","0.17"
"E","SSCH01","2012-10-01 06:22:08 AM","2012-10-01 06:22:23 AM","0.25"
"E","CHVA01","2012-10-01 06:23:30 AM","2012-10-01 06:23:34 AM","0.07"
"E","CRBS01","2012-10-01 06:24:12 AM","2012-10-01 06:24:09 AM","-0.05"
"E","ANRS01","2012-10-01 06:25:20 AM","2012-10-01 06:25:33 AM","0.22"
"E","MARG01","2012-10-01 06:26:28 AM","2012-10-01 06:26:56 AM","0.47"
"E","NAIS01","2012-10-01 06:27:04 AM","2012-10-01 06:27:25 AM","0.35"
"E","PPAL01","2012-10-01 06:28:15 AM","2012-10-01 06:28:05 AM","-0.17"
"E","CIPO01","2012-10-01 06:29:00 AM","2012-10-01 06:29:02 AM","0.03"
"E","GAIU01","2012-10-01 06:30:01 AM","2012-10-01 06:29:48 AM","-0.22"
"E","SVON01","2012-10-01 06:30:48 AM","2012-10-01 06:30:20 AM","-0.47"
"E","RSMA01","2012-10-01 06:31:17 AM","2012-10-01 06:30:58 AM","-0.32"
"E","CLGE01","2012-10-01 06:32:00 AM","2012-10-01 06:31:58 AM","-0.03"
"E","BELL01","2012-10-01 06:33:01 AM","2012-10-01 06:33:07 AM","0.1"
"E","BOCA01","2012-10-01 06:34:00 AM","2012-10-01 06:33:51 AM","-0.15"
"E","BISE01","2012-10-01 06:35:34 AM","2012-10-01 06:34:40 AM","-0.9"
"E","VSNA01","2012-10-01 06:36:40 AM","2012-10-01 06:36:02 AM","-0.63"
"E","BLTE01","2012-10-01 06:37:52 AM","2012-10-01 06:37:21 AM","-0.52"
"E","BOIS01","2012-10-01 06:38:19 AM","2012-10-01 06:37:40 AM","-0.65"
"E","RUTH01","2012-10-01 06:39:38 AM","2012-10-01 06:39:22 AM","-0.27"
"E","TCRE01","2012-10-01 06:40:11 AM","2012-10-01 06:40:02 AM","-0.15"
"E","MGRE01","2012-10-01 06:40:53 AM","2012-10-01 06:40:32 AM","-0.35"
"E","CRIG01","2012-10-01 06:42:00 AM","2012-10-01 06:41:18 AM","-0.7"
"E","PLGE03","2012-10-01 06:43:00 AM","2012-10-01 06:43:38 AM","0.63"
"E","AUBI00","2012-10-01 06:46:16 AM","2012-10-01 06:46:17 AM","0.02"
"E","VOLL00","2012-10-01 06:46:53 AM","2012-10-01 06:46:57 AM","0.07"
"E","RLAC00","2012-10-01 06:47:52 AM","2012-10-01 06:48:08 AM","0.27"
"E","PLEV00","2012-10-01 06:48:38 AM","2012-10-01 06:50:24 AM","1.77"
"E","RIVE04","2012-10-01 06:49:20 AM","2012-10-01 06:51:18 AM","1.97"
"E","RIVE03","2012-10-01 06:56:00 AM","2012-10-01 06:58:11 AM","2.18"
"E","VOLL02","2012-10-01 06:57:27 AM","2012-10-01 07:01:39 AM","4.2"
"E","PLGE01","2012-10-01 07:00:20 AM","2012-10-01 07:03:39 AM","3.32"
"E","CRIG00","2012-10-01 07:01:29 AM","2012-10-01 07:04:49 AM","3.33"
"E","MGRE00","2012-10-01 07:02:36 AM","2012-10-01 07:05:35 AM","2.98"
"E","TCRE00","2012-10-01 07:03:23 AM","2012-10-01 07:06:06 AM","2.72"
"E","RUTH00","2012-10-01 07:03:59 AM","2012-10-01 07:06:33 AM","2.57"
"E","BOIS00","2012-10-01 07:05:18 AM","2012-10-01 07:07:34 AM","2.27"
"E","BLTE00","2012-10-01 07:05:55 AM","2012-10-01 07:08:11 AM","2.27"
"E","VSNA00","2012-10-01 07:06:40 AM","2012-10-01 07:09:44 AM","3.07"
"E","BISE00","2012-10-01 07:08:33 AM","2012-10-01 07:11:48 AM","3.25"
"E","BOCA00","2012-10-01 07:10:20 AM","2012-10-01 07:13:01 AM","2.68"
"E","BELL00","2012-10-01 07:11:25 AM","2012-10-01 07:13:53 AM","2.47"
"E","CLGE00","2012-10-01 07:12:20 AM","2012-10-01 07:14:53 AM","2.55"
"E","RSMA00","2012-10-01 07:13:10 AM","2012-10-01 07:15:44 AM","2.57"
"E","SVON00","2012-10-01 07:13:36 AM","2012-10-01 07:16:19 AM","2.72"
"E","GAIU00","2012-10-01 07:14:14 AM","2012-10-01 07:16:52 AM","2.63"
"E","CIPO00","2012-10-01 07:15:20 AM","2012-10-01 07:17:40 AM","2.33"
"E","PPAL00","2012-10-01 07:16:00 AM","2012-10-01 07:18:25 AM","2.42"
"E","NAIS00","2012-10-01 07:17:02 AM","2012-10-01 07:19:12 AM","2.17"
"E","MARG00","2012-10-01 07:17:36 AM","2012-10-01 07:19:48 AM","2.2"
"E","ANRS00","2012-10-01 07:18:40 AM","2012-10-01 07:20:54 AM","2.23"
"E","CRBS00","2012-10-01 07:19:47 AM","2012-10-01 07:21:50 AM","2.05"
"E","CHVA00","2012-10-01 07:20:24 AM","2012-10-01 07:22:17 AM","1.88"
"E","SSCH00","2012-10-01 07:21:21 AM","2012-10-01 07:23:18 AM","1.95"
"E","GRAV00","2012-10-01 07:21:56 AM","2012-10-01 07:23:53 AM","1.95"
"E","VLLA00","2012-10-01 07:23:02 AM","2012-10-01 07:24:41 AM","1.65"
"E","TRIZ00","2012-10-01 07:23:51 AM","2012-10-01 07:25:16 AM","1.42"
"E","HERM00","2012-10-01 07:25:00 AM","2012-10-01 07:26:21 AM","1.35"
"E","HERM00","2012-10-01 07:29:00 AM","2012-10-01 07:32:34 AM","3.57"
"E","TRIZ01","2012-10-01 07:30:25 AM","2012-10-01 07:33:44 AM","3.32"
"E","VLLA01","2012-10-01 07:31:36 AM","2012-10-01 07:34:38 AM","3.03"
"E","GRAV01","2012-10-01 07:32:45 AM","2012-10-01 07:35:39 AM","2.9"
"E","SSCH01","2012-10-01 07:33:31 AM","2012-10-01 07:36:38 AM","3.12"
"E","CHVA01","2012-10-01 07:35:00 AM","2012-10-01 07:39:12 AM","4.2"
"E","CRBS01","2012-10-01 07:35:46 AM","2012-10-01 07:40:23 AM","4.62"
"E","ANRS01","2012-10-01 07:37:00 AM","2012-10-01 07:41:32 AM","4.53"
"E","MARG01","2012-10-01 07:38:14 AM","2012-10-01 07:42:38 AM","4.4"
"E","NAIS01","2012-10-01 07:38:54 AM","2012-10-01 07:43:27 AM","4.55"
